DATE,x
12/1/2018,0.000312413
1/1/2019,-0.006608354
2/1/2019,-0.005186618
3/1/2019,0.000106972
4/1/2019,-0.00547315
5/1/2019,0.001395265
6/1/2019,0.001218774
7/1/2019,-0.005248653
8/1/2019,0.007575709
9/1/2019,-0.003130948
10/1/2019,-0.008550005
11/1/2019,0.005512998
12/1/2019,-0.002031442
1/1/2020,-0.005951435
2/1/2020,0.003296409
3/1/2020,-0.040811012
4/1/2020,-0.14204535
5/1/2020,0.015579253
6/1/2020,0.06377139
7/1/2020,0.035671578
8/1/2020,0.009696666
9/1/2020,-0.000396203
10/1/2020,0.006591957
11/1/2020,0.004417035
12/1/2020,0.012820636
1/1/2021,0.006188306
2/1/2021,-0.034032598
3/1/2021,0.027732274
4/1/2021,0.001412546
5/1/2021,0.008657475
6/1/2021,0.004643054
7/1/2021,0.004190976
8/1/2021,-0.000255862
9/1/2021,-0.010507707
10/1/2021,0.013631533
11/1/2021,0.00906849
12/1/2021,-0.000727046
1/1/2022,0.000195643
2/1/2022,0.006216889
3/1/2022,0.008091224
4/1/2022,0.002229838
5/1/2022,0.000616899
6/1/2022,-0.001394637
7/1/2022,0.002215931
8/1/2022,0.001161862
9/1/2022,0.003505518
10/1/2022,-0.000854202
11/1/2022,-0.003276691
12/1/2022,-0.012484279
1/1/2023,0.009004129
2/1/2023,0.000512776
3/1/2023,0.000136177
4/1/2023,0.003977905
5/1/2023,-0.002358819
6/1/2023,-0.005843362
7/1/2023,0.006729542
8/1/2023,0.00022215
9/1/2023,0.002063922
10/1/2023,-0.007091326
11/1/2023,0.003004895
12/1/2023,-0.002490298
1/1/2024,-0.01124776
2/1/2024,0.012180767
3/1/2024,-0.002027818
4/1/2024,-0.000689869
5/1/2024,0.007465628
6/1/2024,0.000621806
7/1/2024,-0.009475443
8/1/2024,0.008110256
